"X","Twitter_Handle","Sex","Tweet_id","Created_at","Text","Favorite_count","Retweet_count","Hashtags","User_mentions"
"1742","stephenbardo","M","5.93907E+17","4/30/15 22:39","Jabari Parker working on that jumper pregame!  #speedyrecovery #ptgvision ",0,1,"speedyrecovery",""
"785","arlowhite","M","7.4572E+17","6/22/16 20:47","To produce a ball of that sublime quality moments after missing the chance of his life, hats off to Wes Hoolahan, Magnificent _�ԏ #IRL",104,33,"IRL",""
"1006","arlowhite","M","7.34778E+17","5/23/16 16:09","@rhosays Agreed.",0,0,"","rhosays"
"737","BobLeyESPN","M","6.53015E+17","10/11/15 1:09",".@DougMacESPN  Anything would be better than that.",6,1,"","DougMacESPN"
"2129","michaelsmith","M","7.60291E+17","8/2/16 1:48","@metzda1 thank you sir",0,0,"","metzda1"
"302","RebeccaLobo","F","7.46521E+17","6/25/16 1:49","Did @Lindsay_13 just shout ""my house"" to the Sparks players after getting the and-one? Who is wearing #13 for Minnesota tonight?",77,30,"","Lindsay_13"
"57","JSB_FOX","F","7.92886E+17","10/31/16 0:29","When your hand warmer melts the mini chocolate bar in your pocket _��__��__��__��_ #ripchocolatebar",46,14,"ripchocolatebar",""
"378","michaelsmith","M","7.88834E+17","10/19/16 20:09","@hipsterwannabe lol no",0,0,"","hipsterwannabe"
"1558","warrenbarton2","M","7.32667E+17","5/17/16 20:20","Come on @dcfcofficial _٪�_ُ�_�ԍ_ُ�",98,24,"","dcfcofficial"
"1682","EricWynalda","M","7.63135E+17","8/9/16 22:10","Is Jill Ellis the first manager to ever win a World Cup having a different nationality than her players? research @StatManMosse #amazing",3,0,"amazing","StatManMosse"
"616","The2RobbiesNBC","M","7.24712E+17","4/25/16 21:30","All of a sudden doesn't seem so bad..... ",0,0,"",""
"77","marckestecher","M","7.76618E+17","9/16/16 3:04","5 in the 9th for the Red Sox. Hanley Ramirez ends it with a 3r HR to dead center. BOS wins 7-5.",1,0,"",""
"1417","kylemartino","M","7.24709E+17","4/25/16 21:17","Breaking: Vardy given extra match suspension. Will serve it against Man Utd. #Timing",46,39,"Timing",""
"3005","notthefakeSVP","M","7.34089E+17","5/21/16 18:32","Congrats @TerpsMLax   Way to stay hot, fellas.  #BeTheBest",380,95,"BeTheBest","TerpsMLax"
"798","MichelleDBeadle","F","7.2847E+17","5/6/16 6:22","@michaelsmith @Rachel__Nichols ",26,4,"","michaelsmith"
"227","BobLeyESPN","M","7.68062E+17","8/23/16 12:26","Coming up today on Outside the Lines, 1 pm ET on ESPN2. ",15,5,"",""
"1310","JSB_FOX","F","7.42895E+17","6/15/16 1:40","Might have jinxed that - Arroyo get Panama within one. This game has been great.",3,0,"",""
"1194","JSB_FOX","F","7.45806E+17","6/23/16 2:30","Absolutely nothing could go wrong with this scenario.  ",18,0,"",""
"1998","notthefakeSVP","M","7.53053E+17","7/13/16 2:24","@G_Man_S @PardonMyTake it will happen",3,1,"","G_Man_S"
"1042","arlowhite","M","7.34147E+17","5/21/16 22:21","#CPFC fans were terrific today, before, during and especially after. Real community club. ",229,57,"CPFC",""
"1931","catwhitehill4","F","8.71049E+16","7/2/11 10:26","Heard of the Penn St white out? @bamowins has decided to ""white out"" the broadcast http://twitpic.com/5jzre5",1,0,"",""
"2955","stephenbardo","M","5.28659E+17","11/1/14 21:26","@khep69 yr Flyin Illini went to Final Four we lost at Wisc by 20. If u play in B1G EVERY team can beat u every game.",1,0,"","khep69"
"790","stephenbardo","M","6.67704E+17","11/20/15 14:01","@JeremySaffold34 how's the knee?",0,0,"","JeremySaffold34"
"2314","notthefakeSVP","M","7.45405E+17","6/21/16 23:54","@ShaCSP no, you're not.   #ButThatsNoneOfMyBusiness.",3,1,"ButThatsNoneOfMyBusiness","ShaCSP"
"2005","AleMorenoESPN","M","3.53678E+17","7/7/13 0:51","@notmyscreenname There is only so much I can do!",0,0,"","notmyscreenname"
"1051","jemelehill","F","7.87011E+17","10/14/16 19:22","Shout out to @RobParkerWXYZ, who as @michaelsmith told the @BostonGlobe is part of the creation of His  Hers ",63,18,"","RobParkerWXYZ"
"2982","HannahStormESPN","F","6.31098E+17","8/11/15 13:39","I'm so with @ESPN_ReceDavis on #FightingIrish staying independent. (And he's the only guy on the set without shades!) @dannykanell",32,13,"FightingIrish","ESPN_ReceDavis"
"1968","AleMorenoESPN","M","3.62716E+17","7/31/13 23:27","Hoy con tarea doble, previa en ingles para ESPN2 y luego el juego in spanish para ESPN International. Las estrellas de la MLS v. Roma 9 et.",1,4,"",""
"2841","HannahStormESPN","F","6.40589E+17","9/6/15 18:13","Great news! Very hard worker...#Texans @AbdulFoster  ",15,4,"Texans","AbdulFoster"
"1214","MichelleDBeadle","F","7.06985E+17","3/7/16 23:28",".@VeniceMase ",92,16,"","VeniceMase"
"167","kate_abdo","F","5.04692E+17","8/27/14 18:07","In Monaco on serious business. 1 hour rehearsals. 8 hours lounging. ",236,20,"",""
"1505","BobLeyESPN","M","5.88531E+17","4/16/15 2:35","So, wet or dry, we'll get Sad Herrera.",99,46,"",""
"736","lindsayczarniak","F","5.2782E+17","10/30/14 13:52","Anderson + I are hitting the road today. Hello Cleveland! See u on @SportsCenter at 6!!! #WelcomehomeLebron ",62,5,"WelcomehomeLebron","SportsCenter"
"1521","RobStoneONFOX","M","7.41409E+17","6/10/16 23:15","If you FOX station isn't airing this #CHIvBOL game please go to their ""secondary"" station..Hope that helps.",15,3,"CHIvBOL",""
"2484","arlowhite","M","6.63133E+17","11/7/15 23:16","Shearer = Pen. Wright = No pen. #MOTD",4,0,"MOTD",""
"2353","AbbyWambach","F","3.02033E+17","2/14/13 12:35","���@TheSoccerLife21:  em all baby! I love you. Take a picture with my bracelet with the team! �۝ ",106,13,"","TheSoccerLife21"
"1552","MarkJonesESPN","M","7.23562E+17","4/22/16 17:19","@jadande does this qualify as pre-podium Podium Game ?",1,0,"","jadande"
"2203","jemelehill","F","7.78942E+17","9/22/16 13:02","@MattWithAMouth @Deerock1124 so the only thing you can say is he didn't kneel when he was a SB starter.",0,0,"","MattWithAMouth"
"214","catwhitehill4","F","6.34138E+17","8/19/15 22:59","Well said @alywagner!  Read her most recent tweets cuz they are worth your time and spot on!",15,7,"","alywagner"
"1049","sagesteele","F","7.20474E+17","4/14/16 4:49","@circusized Stop.  Our crew loves your team, disappointed at how your season ended.  Crazy day, and yes, I'm human!",0,0,"",""
"2889","AlexiLalas","M","7.43837E+17","6/17/16 16:05","@mconnolly10 Is there an answer coming in the foreseeable future?",0,0,"","mconnolly10"
"611","MarkJonesESPN","M","7.56576E+17","7/22/16 19:44","First the good news.I lost the 6 pounds I gained in Las Vegas. Now the bad news. I'm off to New Orleans.Bad time for a disciplined diet. Smh",21,0,"",""
"2369","JalenRose","M","6.90228E+17","1/21/16 17:41","Many thanks for the love @ESPNFrontRow! ESPN�۪s Jalen Rose receives National Civil Rights Museum Sports Legacy Award ",103,31,"","ESPNFrontRow"
"2628","GenoEspn","M","5.57942E+17","1/21/15 16:45","@ESPNMichele @SportsCenter",1,0,"","ESPNMichele"
"2420","michaelsmith","M","7.54171E+17","7/16/16 4:29","@linzyrother most def enjoy the wedding",0,0,"","linzyrother"
"1321","kylemartino","M","7.25825E+17","4/28/16 23:12","The wrong one apparently.  ",4,1,"",""
"486","GenoEspn","M","7.42568E+17","6/14/16 4:04","Green's absence was huge, of course. But Cavs, on Dubs' court, did what u hv to do: tk advantage of it. LBJ+Kyrie still had to mk the shots.",8,3,"",""
"2473","MarkJonesESPN","M","6.58441E+17","10/26/15 0:31","Thanks bruh. Appreciate it. On another topic, who the heck are those guys wearing the Dolphins uniforms ? _��� ",2,5,"",""
"363","jemelehill","F","7.92902E+17","10/31/16 1:32","Tell me we really aren't out here slandering potato salad, boo boo ",216,57,"",""
"1155","notthefakeSVP","M","7.72665E+17","9/5/16 5:18","@ACPressSports Timed game, 100 yard field vs. no clock and a 25 yard field. I say start at the 50. Do SOMETHING. EARN the right to score",11,0,"","ACPressSports"
"2689","RobStoneONFOX","M","7.04006E+17","2/28/16 18:12","@Victor_Shem a bar",0,0,"","Victor_Shem"
"739","GrantWahl","M","7.76421E+17","9/15/16 14:02","More info on Italy's Evelina Christillin, the new European female rep on the FIFA Council (who ran unopposed). ",14,10,"",""
"731","friedel_b","M","4.35838E+17","2/18/14 18:05","@RobStoneONFOX we travel there tomorrow for our match Thursday...",0,2,"","RobStoneONFOX"
"1280","michaelsmith","M","7.75008E+17","9/11/16 16:29","step your game up then ",41,8,"",""
"240","notthefakeSVP","M","7.8963E+17","10/22/16 0:48","@Kenny_Mayne @GulfstreamPark antics.",7,1,"","Kenny_Mayne"
"3019","katemarkgraf","F","1.19585E+17","9/30/11 1:29","@jeffanthony1218 Btw ur on the www,und.com website under women's soccer tab. Boom!! Finally on the right side, no eagles nonsense",0,0,"","jeffanthony1218"
"1535","EqualizerSoccer","F","7.64116E+17","8/12/16 15:07","Just under an hour until #USWNT takes on Sweden and former coach Pia Sundhage. Get ready with our preview:  #USAvSWE",18,0,"USWNT",""
"1567","EricWynalda","M","7.65589E+17","8/16/16 16:42","@Araksya thanks for having me on today - @GDLA love you guys ",3,0,"","Araksya"
"1225","alywagner","F","1868192153","5/21/09 5:23","@charbs21 no but i may have to...looks good and thank goodness and I can't imagine defecting..",0,0,"","Charbs21"
"681","RobStoneONFOX","M","7.73333E+17","9/7/16 1:32","Jozy! 
Start planning for #DosACero in Columbus 11/11. #USAvTRI",51,25,"DosACero",""
"204","LaChinaRobinson","F","7.91256E+17","10/26/16 12:30","_��_��_�� ",12,2,"",""
"2995","BobLeyESPN","M","4.38331E+17","2/25/14 15:15","Today's OTL Q - 
What is your reaction to Raymond Felton�۪s arrest on felony gun possession charges in NYC? #FeltonArrest",1,1,"FeltonArrest",""
"847","alywagner","F","6.06601E+17","6/4/15 23:17","Leaving the family was hard but this view from my room in Ottawa is making the peace  quiet even more enjoyable. Ahh ",5,1,"",""
"2356","MichelleDBeadle","F","6.58323E+17","10/25/15 16:41","I think I'm proud? #DaycareDebauchery ",324,43,"DaycareDebauchery",""
"2508","arlowhite","M","6.62374E+17","11/5/15 21:01","Yes. ",8,0,"",""
"2797","SteveBowercomm","M","3.26093E+17","4/21/13 21:58","@FinchIan I'd love to say who? Wasn't born. But I would be fibbing....",0,0,"","FinchIan"
"433","HannahStormESPN","F","7.70475E+17","8/30/16 4:14","Keys has made it to 2nd week in 5 str. Slams and Riske has lost 1st rd in 8 in a row, but has upper hand tonight @usopen",7,2,"","usopen"
"2604","LaChinaRobinson","F","7.50804E+17","7/6/16 21:31","Ugh. Hate this for K-Mac. Prayers up, she will be missed on the court this season_٪� ",13,0,"",""
"1101","catwhitehill4","F","2.95728E+17","1/28/13 3:02","Hanging with Chelsea bell and we just saw the giant squid. #discoverychannelisawesome",0,0,"discoverychannelisawesome",""
"1363","KeithCostigan","M","7.70713E+17","8/30/16 20:01","Never said that either.  I'm saying you either trust the manager or you don't.   ",0,1,"",""
"215","BobLeyESPN","M","7.69237E+17","8/26/16 18:14","Missed today's show? Register on the ESPN app for our OTL podcast and listen every day: ",0,0,"",""
"2135","EqualizerSoccer","F","7.52899E+17","7/12/16 16:14","BREAKING NEWS: Rapinoe makes #USWNT's 18-player Olympic roster. Roster + 4 alternates here:  ",166,39,"USWNT",""
"2327","EricWynalda","M","7.45347E+17","6/21/16 20:06","Lol- so so true ",2,0,"",""
"554","MarkJonesESPN","M","7.59176E+17","7/29/16 23:58","@CarltonMcGee1 small world. Sara Walrath ring a bell ? Ran track UW too ?Wife says hello.Loved watchin Caitlin hoop ",1,0,"","CarltonMcGee1"
"3071","SteveBowercomm","M","2.78073E+17","12/10/12 9:44","@ClairebearMc really enjoyed the finish! Stadium rocking!",0,0,"","ClairebearMc"
"1200","SteveBowercomm","M","5.96085E+17","5/6/15 22:50","Further discussion @fizzer18 ?? @markchapman will ask further questions,@bbcfivelive  ",1,0,"","fizzer18"
"572","HeatherCoxNBC","F","6.3347E+17","8/18/15 2:46","Our team is back together and ready for an awesome @ESPNCFB season @cbfowler @KirkHerbstreit ",64,10,"","ESPNCFB"
"1739","EqualizerSoccer","F","7.60972E+17","8/3/16 22:53","FULL TIME: Germany 6, Zimbabwe 1. Zimbabwe made it interesting at 2-1, but it was the lone consolation. #Rio2016 #GER #ZIM #ZIMGER",18,14,"Rio2016",""
"1672","warrenbarton2","M","7.28936E+17","5/7/16 13:12","Good luck boys �__��_�ԍ_ُ� ",23,3,"",""
"536","warrenbarton2","M","7.7011E+17","8/29/16 4:04","For you too @Jontywhitehead sorry _��� ",23,5,"","Jontywhitehead"
"1474","kylemartino","M","7.23463E+17","4/22/16 10:48","Thought we'd save you for season 2.  ",2,1,"",""
"15","AntoniettaESPN","F","7.94575E+17","11/4/16 16:19","I tend to exaggerate at times ;) haha but thank you ! thank God i dont' have Botero cheeks haha ",1,0,"",""
"491","JSB_FOX","F","7.73333E+17","9/7/16 1:32","Jozy Altidore with his 15th career USMNT goal. Nice quick touch inside the 18. He has been on fire since getting healthy. #USAvTRI",30,6,"USAvTRI",""
"2044","MarkJonesESPN","M","6.91401E+17","1/24/16 23:21","Brady comeback movie. Part 2. This time it's personal ! Watch.",7,5,"",""
"2675","jemelehill","F","7.7591E+17","9/14/16 4:10","@sam_ponder but was it nonfat dove blood? _�_�",4,0,"","sam_ponder"
"1080","JSB_FOX","F","7.49356E+17","7/2/16 21:36","PKs _٪�_ُ�_٪�_ُ�",10,2,"",""
"2733","michaelsmith","M","7.50007E+17","7/4/16 16:41","or perhaps you're weak in the area of reading comprehension  ",59,10,"",""
"74","EqualizerSoccer","F","7.95364E+17","11/6/16 20:35","In other #NCAA tournament finals, Bucknell defeated Boston 2-1 to win Patriot League final. Georgetown defeated Marquette 2-0 in Big East.",4,1,"NCAA",""
"658","GenoEspn","M","7.13447E+17","3/25/16 19:27","Looking for names for the baby cubs? How about Ronnie and Ernie? ",4,0,"",""
"2192","notthefakeSVP","M","7.46412E+17","6/24/16 18:37","@AlanShipnuck sure - in sports where you have one chance every four years to prove you're the best. Javelin, hurdles, sprinter.  But Golf?",16,2,"","AlanShipnuck"
"3187","BobLeyESPN","M","4.19492E+17","1/4/14 15:36","Watching Leeds, recalls the exquisite job Michael Sheen did as Brian Clough in ""The Damned United""",21,11,"",""
"1952","The2RobbiesNBC","M","5.58261E+17","1/22/15 13:54","Interesting Rich List facts.

How did Swansea become a bigger club than Porto?! ",1,2,"",""
"1723","GrantWahl","M","7.61395E+17","8/5/16 2:53","Nigeria beats Japan 5-4 in men's Olympic soccer in Brazil. 

Nigeria started the day in Atlanta.",888,1007,"",""
"743","DavePasch","M","6.66294E+17","11/16/15 16:37","Cardinals fans, since BA don't care,  Badger don't care...it's okay to relax and dance ""the Drew"".",22,4,"",""
"2565","JSB_FOX","F","6.93383E+17","1/30/16 10:41","This final is incredible.",17,5,"",""
"2714","SteveBowercomm","M","3.4674E+17","6/17/13 21:23","@JimProudfoot @jonoblain and Jim has put that mildly....",0,0,"","JimProudfoot"
"2798","stephenbardo","M","5.39164E+17","11/30/14 21:08","@TruthfulBlue go back and listen to while first half. Plus you missed my intent",0,0,"","TruthfulBlue"
"1855","HannahStormESPN","F","6.95724E+17","2/5/16 21:40","Great to catch up with @umichfootball coach @CoachJim4UM on recruiting, spring break and @RicFlairNatrBoy. ",11,4,"","UMichFootball"
"750","warrenbarton2","M","7.61193E+17","8/4/16 13:31","Good luck �__��_�ԍ_ُ� ",140,25,"",""
"51","arlowhite","M","7.93506E+17","11/1/16 17:30","This is great. My winner: Goal A. ",3,0,"",""
"669","sagesteele","F","7.36028E+17","5/27/16 2:54","@DParikh30 no",1,0,"","DParikh30"
"2518","notthefakeSVP","M","7.43471E+17","6/16/16 15:50","@ptoomey67 professional respect. I have friends I worked with who now work there.  We mostly root for each other in this business",2,0,"","ptoomey67"
"3095","robbiemustoe","M","2.7889E+17","12/12/12 15:52","That old chestnut.   A source said.....   ""Pep prefers Arsenal...""  .",0,7,"",""
"2408","BobLeyESPN","M","5.1153E+17","9/15/14 14:58","Today's OTL Q:How should NFL teams manage a player's right to 'due process' against the need to discipline for personal conduct?  #NFLCrisis",8,15,"NFLCrisis",""
"970","RobStoneONFOX","M","7.57266E+17","7/24/16 17:29","'We want 8' being chanted by @NewYorkRedBulls supporters. I love #MLS",42,12,"MLS","NewYorkRedBulls"
"2433","KeithCostigan","M","7.54533E+17","7/17/16 4:27","@MLSAnalyst agreed",0,0,"","MLSAnalyst"
"2850","TaylorTwellman","M","7.30224E+17","5/11/16 2:31","#ChokeJob #Spurs #SAvOKC",21,11,"ChokeJob",""
"2170","JSB_FOX","F","7.12771E+17","3/23/16 22:39","Covering two Toronto teams in one week. Coulda sworn I worked for an American network. _���_��_��_",36,2,"",""
"335","AbbyWambach","F","7.35144E+17","5/24/16 16:23","Oooohh ",183,15,"",""
"438","michaelsmith","M","7.88215E+17","10/18/16 3:09","@trippytre_ huh?",1,0,"","trippytre_"
"2416","katemarkgraf","F","2.0107E+17","5/11/12 22:05","@LeslieOsborne12 @angelahucles ok, lester, pls answer n jeopardy format
N then ur n. The fav (cont) ",0,0,"","LeslieOsborne12"
"2016","The2RobbiesNBC","M","5.54322E+17","1/11/15 17:00","Neither Manchester United or Southampton managed a shot on target in the opening 45 minutes. #cancelledout",1,3,"cancelledout",""
"662","sagesteele","F","7.36369E+17","5/28/16 1:30","@maniacalist constant balancing act. I can only speak for how we do our pre-gm show-gotta own our games. Also-we don't have a post gm show _���",1,0,"","maniacalist"
"81","KeithCostigan","M","7.94728E+17","11/5/16 2:27","Happy bday to one of the greatest guys I get to work with. Have a great one @MarioMelchiot _��__ُ_",4,1,"","MarioMelchiot"
"1105","TaylorTwellman","M","7.66456E+17","8/19/16 2:05","How many athletes have dominated their sports the way Phelps and Bolt have?! I can't come up with many if anyone. #Olympics",140,28,"Olympics",""
